store_id,date,region,store_type,avg_income,store_size_sqft,city_population,month,holiday_month,marketing_spend,promotion,monthly_revenue
S025,2024-04-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,4,0,2318.015752002201,0,24610.807928046608
S025,2024-05-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,5,0,1998.3799901050845,0,25414.000046212645
S025,2024-06-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,6,0,2718.899707114045,0,24170.74256768096
S025,2024-07-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,7,0,4797.686526849522,1,24334.87893779228
S025,2024-08-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,8,0,3640.84286126701,1,24507.69270842506
S025,2024-09-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,9,0,2428.8210102172034,0,25295.78003377496
S025,2024-10-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,10,0,3572.5827813561586,0,23744.236367666406
S025,2024-11-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,11,1,4399.355436586002,1,27959.47880579439
S025,2024-12-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,12,1,3924.6336829127686,0,26847.38756131001
S025,2025-01-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,1,0,3059.630369920174,0,24734.633242389522
S025,2025-02-28,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,2,0,2353.063222294426,0,23684.408379271783
S025,2025-03-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,3,0,3698.22331361359,0,23760.30215865439
S025,2025-04-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,4,0,3393.4853854217495,1,25267.593804084056
S025,2025-05-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,5,0,3895.1932200277324,1,27324.469411383197
S025,2025-06-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,6,0,3635.1718016819696,0,24865.82810492781
S025,2025-07-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,7,0,4049.552715319335,0,23898.15235558185
S025,2025-08-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,8,0,2464.764788439432,0,24956.398069870305
S025,2025-09-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,9,0,4317.394065634326,0,24251.255994002855
S025,2025-10-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,10,0,3197.5996046923997,0,22495.437228630784
S025,2025-11-30,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,11,1,5075.260872625266,0,25261.071202537078
S025,2025-12-31,Northeast,Neighborhood,83075.63427417378,2628.0838216386937,230607.17537374873,12,1,2310.812181910432,0,23272.746781998543
S026,2024-01-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,1,0,4735.963803165249,0,24247.273800040515
S026,2024-02-29,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,2,0,3197.910783462648,0,25583.643430628774
S026,2024-03-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,3,0,2348.5819963855515,0,22015.816969332463
S026,2024-04-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,4,0,2516.1141659456785,0,23606.69268414146
S026,2024-05-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,5,0,2679.6526918056798,0,22437.06813968918
S026,2024-06-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,6,0,3424.1659464019162,1,24628.418470871307
S026,2024-07-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,7,0,3522.8354880354996,0,21662.950017890318
S026,2024-08-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,8,0,2426.299996061421,0,22939.28319694894
S026,2024-09-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,9,0,2975.645407739017,1,24459.21163987328
S026,2024-10-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,10,0,5142.270358611864,1,26860.176596157973
S026,2024-11-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,11,1,4727.543170100711,0,25985.757814990382
S026,2024-12-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,12,1,3436.3236696740323,1,24228.588479313665
S026,2025-01-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,1,0,3038.0034781682,0,25263.40999601313
S026,2025-02-28,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,2,0,3120.0313267182614,0,24001.783899410846
S026,2025-03-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,3,0,3613.5179727304167,0,24280.011602451377
S026,2025-04-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,4,0,1977.2074348015944,0,22986.861473850146
S026,2025-05-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,5,0,2742.6234625766547,0,22683.24844975956
S026,2025-06-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,6,0,1331.4159261224106,0,22939.863608343432
S026,2025-07-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,7,0,3399.223122605279,0,24567.227070502937
S026,2025-08-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,8,0,3647.1959397027413,0,21382.28456985021
S026,2025-09-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,9,0,2516.813537700626,0,22516.25740964813
S026,2025-10-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,10,0,4573.986763290033,0,24176.28214541553
S026,2025-11-30,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,11,1,1774.2343369976588,0,24263.10705378691
S026,2025-12-31,Midwest,Neighborhood,36671.461459360966,3557.6455212525366,128345.0216427193,12,1,1535.6251197901797,1,26675.724045702107
S027,2024-01-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,1,0,3224.451818559972,1,24006.945835856903
S027,2024-02-29,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,2,0,4047.098302612155,1,24911.20217795662
S027,2024-03-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,3,0,4683.927691457869,0,23685.715108320845
S027,2024-04-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,4,0,2541.11573713106,1,23552.264023737916
S027,2024-05-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,5,0,4078.6808334312955,0,23570.58841680633
S027,2024-06-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,6,0,2961.491530499293,0,24577.25790769748
S027,2024-07-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,7,0,2827.3727000591803,0,21759.83003640494
S027,2024-08-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,8,0,3883.6599374866723,0,24616.077214637306
S027,2024-09-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,9,0,3652.32287841342,0,21282.7000414365
S027,2024-10-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,10,0,1423.6078430157506,0,21656.31737056209
S027,2024-11-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,11,1,4476.540349725896,1,26421.576226124653
S027,2024-12-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,12,1,4380.091354147451,0,27784.503981275517
S027,2025-01-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,1,0,2374.4372984904703,0,22656.6185813812
S027,2025-02-28,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,2,0,3395.803533437409,1,21965.502876502163
S027,2025-03-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,3,0,3494.0301862827387,0,20742.244410893716
S027,2025-04-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,4,0,3260.673765823907,0,23651.608298430318
S027,2025-05-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,5,0,2449.69484615458,0,24034.63285079356
S027,2025-06-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,6,0,2328.3766320619484,0,23604.369425094
S027,2025-07-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,7,0,2974.4459290085547,0,23680.182375522567
S027,2025-08-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,8,0,4172.729019259365,0,25891.186467230065
S027,2025-09-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,9,0,3543.6001545944323,0,22960.93292106691
S027,2025-10-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,10,0,2629.385667913894,0,24564.156894204523
S027,2025-11-30,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,11,1,3771.698710648345,0,22459.156558265327
S027,2025-12-31,Midwest,Neighborhood,65715.0871466764,2560.2582722020024,109905.90751904076,12,1,500.0,0,21586.73791000885
S028,2024-01-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,1,0,4148.765700372103,0,23467.589866250495
S028,2024-02-29,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,2,0,1260.2862212219004,1,27669.108762129443
S028,2024-03-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,3,0,2637.559058596868,0,25202.036147683564
S028,2024-04-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,4,0,1880.3301053738562,0,24988.242839989052
S028,2024-05-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,5,0,1705.3185242790942,0,24804.90868232312
S028,2024-06-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,6,0,4160.826787378519,0,24794.05861463448
S028,2024-07-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,7,0,2532.2987986881085,0,24922.910551018
S028,2024-08-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,8,0,3346.503881730716,0,23450.624864554764
S028,2024-09-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,9,0,2953.079421120816,1,31141.896095771855
S028,2024-10-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,10,0,3477.0408272231216,1,28955.990367387865
S028,2024-11-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,11,1,3076.8218910602554,0,25801.656494495575
S028,2024-12-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,12,1,1717.0077758114303,1,31738.820138553972
S028,2025-01-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,1,0,3996.26681944714,0,24223.2828297694
S028,2025-02-28,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,2,0,2506.2434168386876,0,23504.257917480216
S028,2025-03-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,3,0,1443.418101340249,0,22910.612911926262
S028,2025-04-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,4,0,2571.8848390340872,0,25130.21636929619
S028,2025-05-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,5,0,4500.759790634311,1,30673.108299237974
S028,2025-06-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,6,0,3850.221742113493,0,27108.538785869805
S028,2025-07-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,7,0,2651.347865592141,0,29137.6942340227
S028,2025-08-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,8,0,2650.7422956815712,1,25541.501676508786
S028,2025-09-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,9,0,2678.3649487826174,0,26209.014891381157
S028,2025-10-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,10,0,5076.747983560841,0,25899.245469703117
S028,2025-11-30,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,11,1,3381.9354522315534,0,25838.431086430734
S028,2025-12-31,Midwest,Flagship,101210.41473253438,2931.9419949129283,208339.54524199766,12,1,3430.0416471910694,1,29453.57177633482
S029,2024-01-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,1,0,4030.283454031842,1,24780.473662395892
S029,2024-02-29,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,2,0,3238.7891590265135,0,26885.801645796382
S029,2024-03-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,3,0,2740.957854179297,0,25323.761601503727
S029,2024-04-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,4,0,2803.6501509150216,0,24132.724956860373
S029,2024-05-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,5,0,2928.398740585936,1,27509.02096927081
S029,2024-06-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,6,0,2962.7777634901586,0,21924.614108621077
S029,2024-07-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,7,0,3727.62954363698,0,22656.260927661097
S029,2024-08-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,8,0,3051.9458858072994,1,22289.67402938109
S029,2024-09-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,9,0,3732.6400772155794,0,23606.20313461971
S029,2024-10-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,10,0,2919.283419891418,0,24409.858740467273
S029,2024-11-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,11,1,3078.6351903160908,0,25917.20987956345
S029,2024-12-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,12,1,1001.7993154678923,1,26050.5505520593
S029,2025-01-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,1,0,3916.3276747024815,0,22648.95225669766
S029,2025-02-28,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,2,0,3346.488475897993,0,25628.366097935123
S029,2025-03-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,3,0,3998.0101098596524,0,25173.988241749583
S029,2025-04-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,4,0,500.0,0,23815.32232067429
S029,2025-05-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,5,0,5088.374704780727,0,22629.62245495865
S029,2025-06-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,6,0,2860.4103718448264,0,24599.223409778875
S029,2025-07-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,7,0,4108.182816737517,1,24408.719926354963
S029,2025-08-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,8,0,1960.094072874469,0,22995.812463372935
S029,2025-09-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,9,0,3612.7739050625696,0,25384.95258946741
S029,2025-10-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,10,0,1946.5844368263438,0,23720.33196995497
S029,2025-11-30,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,11,1,2376.231039304195,0,24064.169552388834
S029,2025-12-31,Northeast,Mall-Based,31542.986565042134,3318.821481520943,208499.53135853508,12,1,4914.031353866786,1,28183.286642785446
S030,2024-01-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,1,0,2809.317599236653,0,22985.603102711197
S030,2024-02-29,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,2,0,3217.4328731797227,0,27253.176333789947
S030,2024-03-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,3,0,3870.067730688754,0,25611.430125203544
S030,2024-04-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,4,0,3495.6818879726047,0,27372.54956520122
S030,2024-05-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,5,0,3150.4189051435765,0,24697.769328476752
S030,2024-06-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,6,0,3364.961002466225,0,24830.92813490453
S030,2024-07-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,7,0,5403.4155852382755,1,28231.053088090935
S030,2024-08-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,8,0,2942.3812029664145,1,29214.9735362242
S030,2024-09-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,9,0,3201.0990467149677,0,24453.828208070932
S030,2024-10-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,10,0,4050.654396007612,1,29532.569703132067
S030,2024-11-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,11,1,4105.525932957984,0,26986.952479305524
S030,2024-12-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,12,1,4187.03030556038,0,24645.588749533465
S030,2025-01-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,1,0,3638.7302220291845,0,24925.082547572478
S030,2025-02-28,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,2,0,1856.9950872695165,0,22942.850246852104
S030,2025-03-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,3,0,4633.431532301096,0,26428.228520938836
S030,2025-04-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,4,0,1853.654606981312,0,22923.896676711724
S030,2025-05-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,5,0,3302.6354652390332,0,26967.85944625001
S030,2025-06-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,6,0,2245.7241499806423,0,24808.136215493512
S030,2025-07-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,7,0,2935.8616534070075,0,25092.438515940765
S030,2025-08-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,8,0,3328.7624103034805,1,29116.3795697682
S030,2025-09-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,9,0,3321.357215450273,0,27035.990246418627
S030,2025-10-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,10,0,3421.9207542352847,0,25620.319840921362
S030,2025-11-30,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,11,1,4613.711269058647,0,26708.74182814592
S030,2025-12-31,Northeast,Flagship,64598.9466956689,3567.1370507870333,132792.92309399703,12,1,3453.5343015139797,0,24508.481672774862
S031,2024-01-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,1,0,2755.843364709351,1,23761.585637276887
S031,2024-02-29,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,2,0,3964.087168288357,0,22991.19459304353
S031,2024-03-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,3,0,4189.47048892464,0,24212.829134885684
S031,2024-04-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,4,0,1772.3921848630075,1,23682.86924321481
S031,2024-05-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,5,0,3597.400069849858,0,24728.900162029513
S031,2024-06-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,6,0,3701.1727423108982,0,22839.78940052296
S031,2024-07-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,7,0,2702.436496640008,0,23074.46080974705
S031,2024-08-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,8,0,4375.706813311619,1,27538.559506786354
S031,2024-09-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,9,0,2849.9444129674735,0,23761.265130755386
S031,2024-10-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,10,0,3125.576453471542,0,23323.850221592533
S031,2024-11-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,11,1,2826.92817571613,0,24831.80090456937
S031,2024-12-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,12,1,3015.5790475814674,0,24898.06099551887
S031,2025-01-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,1,0,1903.7249131047981,0,21404.87573047741
S031,2025-02-28,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,2,0,1559.9491174057057,0,21663.01983381153
S031,2025-03-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,3,0,4594.505063224972,0,25428.76245809391
S031,2025-04-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,4,0,2153.038651681672,1,24096.145038074646
S031,2025-05-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,5,0,2008.6076505436927,1,22317.659240258414
S031,2025-06-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,6,0,846.6098863962852,0,24698.7805334699
S031,2025-07-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,7,0,2361.0382523104977,1,25033.72499210809
S031,2025-08-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,8,0,1676.9102065925017,0,20434.291685228203
S031,2025-09-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,9,0,4642.015160136369,0,23660.99636726304
S031,2025-10-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,10,0,4009.817089342634,0,24110.78048989066
S031,2025-11-30,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,11,1,2311.849654822276,1,29581.15218684348
S031,2025-12-31,West,Neighborhood,66572.90613077278,2359.7436901172546,135684.70756379774,12,1,5252.435805344308,1,27126.447049822327
S032,2024-01-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,1,0,3981.765486991594,0,26538.665331632477
S032,2024-02-29,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,2,0,2675.1686164913776,1,28835.529872146566
S032,2024-03-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,3,0,500.5942851264267,0,22042.9200738676
S032,2024-04-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,4,0,5290.942572590742,1,27889.49417705732
S032,2024-05-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,5,0,1610.427533236404,1,24542.99171067441
S032,2024-06-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,6,0,1354.6012530431083,0,23193.11400060901
S032,2024-07-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,7,0,4022.57043200964,1,27489.856359484613
S032,2024-08-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,8,0,5439.752406339273,0,26938.871401330718
S032,2024-09-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,9,0,4384.272818510518,0,26951.383858040583
S032,2024-10-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,10,0,3563.90912005236,0,23701.746335502543
S032,2024-11-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,11,1,3594.754341665286,0,24391.409969063778
S032,2024-12-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,12,1,3853.415558780308,1,29911.381228147045
S032,2025-01-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,1,0,3758.928589786765,0,25381.20840922862
S032,2025-02-28,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,2,0,3281.191423969376,0,25028.38634631279
S032,2025-03-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,3,0,3104.201103951876,1,26503.70985290078
S032,2025-04-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,4,0,2937.406872100478,1,27080.771334549412
S032,2025-05-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,5,0,2246.0354111333236,0,26306.33341961197
S032,2025-06-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,6,0,2719.324923133226,1,27335.395269116925
S032,2025-07-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,7,0,1307.0431858046145,0,22909.71823438174
S032,2025-08-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,8,0,2901.66037320525,1,26121.89856007238
S032,2025-09-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,9,0,2011.4088928490826,0,23637.611759596457
S032,2025-10-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,10,0,1896.410682784229,0,26278.5013128201
S032,2025-11-30,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,11,1,3179.8941511534786,0,26818.53038680639
S032,2025-12-31,West,Mall-Based,82029.07117287218,2805.865483078347,206889.90943374447,12,1,4392.002286344599,0,27791.0548154293
S033,2024-01-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,1,0,3918.316606002313,0,23819.27242734917
S033,2024-02-29,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,2,0,1429.499396376823,0,24697.92749414128
S033,2024-03-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,3,0,2010.3718634296624,0,26337.731820327048
S033,2024-04-30,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,4,0,3940.771187988216,1,26655.236660367904
S033,2024-05-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,5,0,2017.5126064616904,0,23526.419739707388
S033,2024-06-30,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,6,0,2775.3668500029753,0,23912.147179915373
S033,2024-07-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,7,0,3550.052099024552,0,20745.32389638835
S033,2024-08-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,8,0,2031.6555451363647,0,24528.47244366128
S033,2024-09-30,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,9,0,3105.37550614596,1,25679.329301109232
S033,2024-10-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,10,0,1665.9745050817955,1,25256.952152468053
S033,2024-11-30,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,11,1,2398.6323560487863,0,24063.73894265595
S033,2024-12-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,12,1,3319.781934142537,0,25106.93666217212
S033,2025-01-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,1,0,1407.0062664683308,1,23842.52072855413
S033,2025-02-28,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,2,0,3440.474737960399,0,25788.472139038036
S033,2025-03-31,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,3,0,2980.362201073319,1,24834.93193916724
S033,2025-04-30,Northeast,Mall-Based,36582.29125669566,2728.148643097909,75498.00605146163,4,0,3552.4899544171476,0,27447.23727596722
